Country of Birth,Country of Residence,Film Category,Duration,Production Year,Connection With Kiarostami,Inspired By Kiarostami,Created At,Rejected,First Listed,Final Listed,Email Sent,Gender,Age,duration_mm_ss,Inspired_By_Kiarostami_clean
Iran,Iran,Fiction,12,2017,در طول سال هایی که در سینما به عنوان نویسنده و کارگردان فعالیت می کنم همیشه از آثار کیارستمی بهره مند بوده ام. اما فیلم «یک اتفاق کوچک» در کارنامه سینمایی من نزدیک ترین فیلم به آثار و اندیشه های کیارستمی است. هم از حیث شیوه برخورد با موضوع، شیوه کارگردانی پنهان و روایتی ساده از زندگی، و هم از حیث شیوه تولید، استفاده از نابازیگر، استفاده از تکنیک های سینمای مستند برای نزدیک شدن به واقعیّتی نزدیک و مماس با زندگی، «یک اتفاق کوچک» تحت تأثیر مستقیم سینمای کیارستمی ساخته و تولید شده است. از نظر مضمون هم کم و بیش به اثر درخشان ایشان «کلوزآپ» قرابت هایی آشکار و پنهان دارد.,من همواره در طول سال های فعالیتم در سینما، به دلیل علاقه ام به فیلم های کیارستمی، تحت تأثیر آثار ایشان بوده ام امّا به شکل مشخّص در فیلم «یک اتفاق کوچک» هر چند کم و بیش متأثر از فیلم کلوزآپ بوده ام امّا به طور کلی در لایه های پیدا و پنهان این فیلم، قرابت های مضمونی و ساختاری زیادی با اندیشه های هنری و سینمایی کیارستمی وجود دارد.,2024-03-23 23:17:04.500718+00:00,True,False,False,False,Male,,12:00,Yes
Iran,Iran,Documentary,17 دقیقه,2017,به نظرم کیارستمی شخصیتی بود سرشار از میل به زندگی با درک بالا از زیبایی ها و آثار او ما را به داشتن دیدی عمیق تر نسبت به طبیعت و روابط بین آدم ها وا میدارد. مستند ... و نغمه ریز پرتره ایست از استاد شریف زاده، شخصیتی با اندیشه و تفکری مشابه که رویه واضح آن را میتوان در هنر آوازی او مشاهده کرد.,مستقیم خیر,2024-03-24 08:01:37.726161+00:00,True,False,False,False,Male,,17:00,No
Iran,Iran,Fiction,۱۲,2021,در حین سادگی حرفی برای‌گفتن داردخیر,خیر,2024-03-24 08:15:43.143236+00:00,True,False,False,False,Male,,12:00,No
Iran,Iran,Fiction,۱۵,2020,سادگی و معنا گرایی,تا حدودی میشود گفت از طعم گیلاس,2024-03-24 08:19:46.824362+00:00,True,False,False,False,Male,,15:00,Other ways
Iran,Iran,Fiction,۴,2020,سادگی و معناداشتن,نان و کوچه,2024-03-24 08:23:14.774999+00:00,True,False,False,False,Male,,04:00,Other ways
Iran,Iran,Fiction,17,2019,"سادگی در کارگردانی
استفاده از نابازیگر
بداهه پردازی در حین ضبط",خیر,2024-03-24 08:39:13.160725+00:00,True,False,False,False,Male,35.0,17:00,No
Iran,Iran,Fiction,30,2019,فضای ابزورد گونه در صحنه پردازی و دیالوگ گویی,خیر,2024-03-24 08:47:25.286268+00:00,True,False,False,False,Male,35.0,30:00,No
Iran,Iran,Fiction,19,2024,سادگی در قصه و رعایت اصول قصه‌گویی کلاسیک,خیر,2024-03-24 10:17:32.222752+00:00,True,False,False,False,Male,,19:00,No
Iran,Iran,Fiction,۸,2022,نحوه اجرای یک قصه از چند نگاه,خیر,2024-03-24 10:35:09.651502+00:00,True,False,False,False,Male,,08:00,No
Iran,Iran,Fiction,23,2024,فضای فیلم بنده «بریل» به لحاظ ریتم ، فضا ، دیالوگ ها به دور از سینمای استاد کیارستمی نیست.,به طور شخصی من تا همیشه تحت تاثیر فیلمهای خانه دوست کجاست و باد مارا خواهد برد و زندگی و دیگر هیچ ،استاد کیارستمی هستم .,2024-03-24 10:48:29.946887+00:00,True,False,False,False,Male,34.0,23:00,No
Iran,South Korea,Fiction,24,2019,"This film was influenced by kiarostami, as my teacher Dr Alasti sayd, you can see how you are affected by kiarostami n this film both in story and visual.",Wind will carry us,2024-03-24 11:11:26.813178+00:00,True,False,False,False,Male,,24:00,Other ways
Turkey,Turkey,Fiction,19:55,2022,"I think my film is highly influenced by Kiarostami's views on human values ​​and his simple, pure, impressive and poetic approach to cinema.",I was not directly inspired by of Kiorastami's films. My inspiration is the result of the entire cinematographic approach by Kiarostami.,2024-03-24 13:02:16.836852+00:00,True,False,False,False,Male,,19:55,No
Iran,Iran,Fiction,8 دقیقه,2023,از برخی از آثار آن مثل «خانه دوست کجاست ؟ » تاثیر گرفته ام البته امین مفهوم و مضمون کاملا متفاوتی با  فیلم «خانه دوست کجاست ؟» دارد .,بله . خانه دوست کجاست ؟,2024-03-24 13:22:24.379183+00:00,True,False,False,False,Female,,08:00,Yes
Iran,Iran,Fiction,22:30,2024,"Like the structure of Kiarostami's works, speaks casually","No directly
But is it possible that he was not inspired by Kiarostami's works like Where is the house of a friend? or passenger",2024-03-24 14:18:26.114159+00:00,True,False,False,False,Male,29.0,22:30,No
Iran,Iran,Fiction,22:30,2024,"Like the structure of Kiarostami's works, speaks casually","No directly
But is it possible that he was not inspired by Kiarostami's works like Where is the house of a friend? or passenger",2024-03-24 14:18:45.907430+00:00,True,False,False,False,Male,29.0,22:30,No
Iran,Iran,Fiction,20,2024,"The feature of Zarzan's short film is its simplicity and purity, which shares the general theme of Mr. Kiarostami's works",No,2024-03-24 17:23:52.400765+00:00,True,False,False,False,Male,,20:00,No
7/Feb/1996,Iran,Fiction,10 min,2020,"""The style of my screenwriting and the open-endedness of my film scripts and endings are influenced by Kiarostami's works.""","The movie Close Up and the Where Is the Friends House
 are my favorite movies",2024-03-24 17:25:57.810548+00:00,True,False,False,False,Female,,10:00,Other ways
Iran,Iran,Fiction,10 دقیقه,2020,"دیدگاه و نوع داستانی که من نقل کردم به آقای کیارستمی نزدیک است
نوع پرداخت فیلم نامه و پایان باز فیلم نامه من تحت تاثیر اقای کیارستمی است",فیلم کلوز آپ و خانه دوست کجاست از فیلم های مورد علاقه من هستن باز های عالی و کاملا طبیعی روایت ساده ولی جذاب آثار آقای کیارستمی همیشه مورد توجه من بوده,2024-03-24 17:29:57.444995+00:00,True,False,False,False,Female,,10:00,No
Iran,Iran,Fiction,1 دقیقه,2024,"انسان مدام در حال تجسم است .
ولی اگر یک تصویر منفی  بر سر کسی اتفاق بیافتد دیگر نمی‌تواند آن آدم قبلی شود .",بله ، از فیلم کوتاه های نان و کوچه که همه ی محیط را منفی میبیند و فیلم زنگ تفریح که هیچ خوشی باقی نمانده ولی این ها همه اش زاده ی ذهن است .,2024-03-24 19:15:32.666436+00:00,True,False,False,False,Male,,01:00,Yes
Turkey,Turkey,Fiction,15:00,2024,"The connection between my films and Abbas Kiarostami and his works lies in my pursuit of understanding and conveying the depths of art and human experience. Kiarostami's minimalist approach and his profound exploration of human nature have guided me towards a search for a simple yet impactful narrative style in my own works. His documentary-style works offer a compelling blend of reality and fiction, inspiring me to seek a balance between reality and imagination in my films. Additionally, Kiarostami's courage to explore the profound meanings within ordinary life has encouraged me to address similar themes in my own films. Ultimately, the inspiration I draw from Kiarostami's works serves as a guiding light for me to delve into and narrate the human experience deeply in my films.","I have directly drawn inspiration from and been influenced by Abbas Kiarostami's works. Kiarostami, known for his minimalist approach in cinema and his unique perspective delving into the depths of human nature and existence, has significantly impacted my writing and thinking style.

One of Kiarostami's films that particularly resonated with me is ""Close-Up."" Based on a true story, the film portrays a man impersonating the renowned Iranian director Mohsen Makhmalbaf and explores the blurred lines between reality and fiction through Kiarostami's documentary-style approach. This exploration of the complexity and intersection of art and reality has been a profound source of inspiration for me.

Additionally, Kiarostami's ""Taste of Cherry"" left a deep impression on me. The film contemplates the meaning of life and confronts the theme of death. Kiarostami's simple yet poignant cinematography and his exploration of characters' inner worlds and emotions have prompted me to contemplate the human experience and emotional depth. While questioning the value of life, the film encourages viewers to reevaluate their own lives and values.

Another significant lesson I've learned from Kiarostami's works is the courage to explore the beauty within the depths of ordinary life and to narrate them in a cinematic language. Even when addressing simple subjects, his films delve into the human experience, prompting viewers to think and feel deeply.

In conclusion, Abbas Kiarostami's works have been not only a medium for understanding cinema but also for comprehending the power of art in exploring and narrating the depths of human experience. His minimalist approach has become a tool for me to convey complex emotions and thoughts. Kiarostami's works have been pivotal milestones in my journey to grasp the essence of art and life.",2024-03-24 19:54:28.008697+00:00,True,False,False,False,Male,,15:00,No
Iran,Iran,Experimental,12 دقیقه,2022,کشف شخصیت و درونگرا بودن شخصیت . همچنین اجاره دادن به شخصیت در شکل گیری بازی و ارتباط با محیط . دادن نوعی پیام به مخاطب و در گیر شدن مخاطب بعد از نمایش فیلم,به شکل مسقیم خیر . ولی در کل آثار ایشون و سبک شخصیت پردازی فیلمهای کیارستمی در روند اجرای کار بی تاثیر نبوده . بخصوص اجازه دادن به بازیگر و ارتباط با محیط  . به نوعی یکی شدن و زندگی کردن با فیلم در زمان فیلم برداری ؛ که همین امر باعث شد در روند اجرا بارها از وابستگی به فیلمانه خارج شوم .,2024-03-24 22:43:16.145845+00:00,True,False,False,False,Male,,12:00,Yes
Iran,Iran,Fiction,20,2020,این فیلم تحت تاثیر آثار و شیوه کارگردانی کیارستمی ساخته شده است,فیلم سینمایی ده,2024-03-25 00:31:00.084576+00:00,True,False,False,False,Male,39.0,20:00,Other ways
Iran,UAE,Fiction,11 دقیقه,2020,"برخی از عناصر موضوعی به ویژه در کاوش در مفاهیم تأمل برانگیز و استفاده از تکنیک های داستان گویی نامتعارف.
تفسیر اجتماعی: مانند فیلم های کیارستمی، حاوی عنصر تفسیر اجتماعی است. کیارستمی اغلب از فیلم‌هایش برای انعکاس مسائل اجتماعی و تجربیات انسانی استفاده می‌کرد. به همین ترتیب، تصویری که فیلم ارائه می دهد در خیابان است و می تواند به عنوان تفسیری درباره مسائل اجتماعی مختلف، مانند بهره کشی، ارزش هنر، و مسیرهایی که افراد ممکن است برای بیان خلاقانه دنبال می کنند، تلقی شود.
مینیمالیسم و رئالیسم: کیارستمی به خاطر رویکرد مینیمالیستی اش در داستان سرایی و استفاده از محیط های ناتورالیستی و بازیگران غیرحرفه ای شهرت داشت. یک سفر کوتاه و ساه در تاکسی با این زیبایی‌شناسی مینیمالیستی همسو می‌شود. خامی و واقع گرایی سناریو ممکن است حسی مشابه از اصالت و بی واسطه بودن را برانگیزد که مشخصه فیلم های کیارستمی است.
محو شدن داستان و واقعیت: یکی دیگر از ویژگی های آثار کیارستمی، کاوش او در مرزهای بین داستان و واقعیت است. مفهوم فیلم، با پیش‌فرض غیر متعارفش می‌تواند به طور مشابه درک بینندگان را از آنچه روی صحنه می‌رود و آنچه معتبر است به چالش بکشد.",به شکل مفصل در سوال قبلی پاسخ داده شد اما سفر نکته مهمی در آثار کیارستمی بود. مانند فیلم طمع گیلاس,2024-03-25 06:01:25.895628+00:00,True,False,False,False,Male,,11:00,Other ways
